car_id,model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_class,days_before_accident
b-1681467p,Kia Sportage,standart,petrol,4.38,2013,43426,2017,break_bug,16
h10860992T,Smart Coupe,economy,petrol,3.1,2015,78650,2015,engine_overheat,16
c-1729585F,Smart Coupe,economy,petrol,4.44,2014,58545,2021,engine_overheat,63
O-7780124Q,Skoda Rapid,economy,petrol,4.62,2013,46470,2019,another_bug,103
N18717997l,Kia Rio X-line,economy,petrol,3.12,2013,41044,2019,wheel_shake,8
M-2028642u,Kia Rio X,economy,petrol,5.8,2015,77403,2021,electro_bug,14
L96875350x,Nissan Qashqai,standart,petrol,4.12,2014,70427,2015,engine_ignition,90
s-9180453P,Skoda Rapid,economy,petrol,6.02,2016,108052,2021,break_bug,6
T17061100n,Kia Sportage,standart,petrol,3.24,2014,60099,2019,engine_fuel,3
Q-1640989g,Smart ForFour,economy,petrol,4.3,2016,94397,2016,engine_fuel,24
K-1544774T,Kia Rio,economy,petrol,6.82,2014,63620,2019,break_bug,14
G-1577332Q,VW Polo,economy,petrol,6.28,2015,89899,2016,electro_bug,23
V16180698h,Kia Rio X,economy,petrol,4.08,2014,59062,2019,wheel_shake,4
O18445397U,Smart Coupe,economy,petrol,3.74,2017,132854,2017,break_bug,28
U-3643164N,Kia Rio,economy,petrol,5.4,2014,66674,2014,engine_ignition,60
G-6618695l,Kia Rio,economy,petrol,3.94,2015,86367,2019,break_bug,4
S20524077t,Hyundai Solaris,economy,petrol,3.78,2011,2062,2018,gear_stick,6
B16670617R,BMW 320i,business,petrol,3.28,2017,134530,2022,engine_check,167
X16721605D,Smart ForTwo,economy,petrol,3.48,2014,62004,2015,break_bug,29
f-1996175H,Renault Sandero,standart,petrol,4.98,2011,1462,2016,engine_fuel,5
A-5101478b,Mercedes-Benz E200,business,petrol,4.4,2015,81206,2014,engine_check,122
k-1735337t,VW Polo VI,economy,petrol,6.58,2015,89285,2018,another_bug,18
I69261244y,Nissan Qashqai,standart,petrol,4.18,2015,87802,2021,another_bug,144
p18227676S,Smart ForTwo,economy,petrol,4.78,2017,120551,2017,engine_overheat,164
B-2051518V,Mini Cooper,business,petrol,6.14,2012,21091,2017,electro_bug,56
k17020328W,Smart ForTwo,economy,petrol,5.02,2017,125565,2016,engine_fuel,35
N-9313658v,Smart ForTwo,economy,petrol,4.7,2016,114696,2018,engine_ignition,36
h-3056262u,Kia Sportage,standart,petrol,5.02,2014,62486,2018,another_bug,79
K-1866847F,Renault Kaptur,standart,petrol,4.22,2013,41885,2017,engine_overheat,11
u-2156978e,Nissan Qashqai,standart,petrol,4.84,2015,87414,2019,engine_ignition,75
C-3016941F,Skoda Rapid,economy,petrol,6.64,2015,96066,2019,break_bug,5
c33903073Q,Skoda Rapid,economy,petrol,1.98,2017,124011,2020,wheel_shake,128
Q-1582698g,Smart ForTwo,economy,petrol,4.48,2015,73237,2017,break_bug,4
K-1010636S,Smart ForFour,economy,petrol,5.26,2013,46121,2018,another_bug,32
N70600170h,Hyundai Solaris,economy,petrol,4.26,2011,8450,2015,electro_bug,70
c-3410027y,Renault Sandero,standart,petrol,4.18,2015,86666,2018,engine_ignition,56
m-8902512v,VW Tiguan,economy,petrol,6.18,2013,46437,2018,engine_ignition,71
t24316205h,VW Polo,economy,petrol,5.24,2014,59459,2017,wheel_shake,25
z41744928r,Renault Kaptur,standart,petrol,4.44,2014,59849,2020,engine_check,17
n47427969O,Smart ForTwo,economy,petrol,3.98,2016,107586,2017,engine_ignition,71
F14857178F,Smart ForTwo,economy,petrol,4.04,2017,119383,2021,engine_ignition,121
x18607097I,Smart Coupe,economy,petrol,2.24,2017,116988,2019,engine_check,68
q-1778461b,Smart ForTwo,economy,petrol,6.42,2017,108795,2017,engine_overheat,68
z30179504O,VW Tiguan,economy,petrol,3.84,2017,115917,2021,break_bug,35
k-7078453O,Renault Kaptur,standart,petrol,4.66,2013,47765,2022,engine_overheat,6
n21726530a,Skoda Rapid,economy,petrol,2.84,2015,82133,2019,engine_check,35
N-1839822D,Kia Rio X-line,economy,petrol,4.26,2012,22641,2017,electro_bug,10
b-1553102t,Renault Kaptur,standart,petrol,4.74,2015,79993,2017,engine_ignition,52
e-1590992X,Kia Rio X,economy,petrol,6.26,2012,27706,2017,electro_bug,16
D11741561w,Smart ForFour,economy,petrol,3.78,2015,90590,2020,electro_bug,27
a-1830602c,Renault Kaptur,standart,petrol,3.84,2011,6302,2016,gear_stick,20
D-1231501x,VW Polo,economy,petrol,5.9,2015,90490,2019,engine_fuel,36
C-1584260v,VW Polo VI,economy,petrol,4.54,2015,72765,2017,another_bug,32
p71461747A,VW Polo VI,economy,petrol,4.08,2015,86295,2018,engine_ignition,41
C-8802779C,Smart ForTwo,economy,petrol,5.84,2013,46675,2019,another_bug,25
C14604474J,Smart ForTwo,economy,petrol,3.52,2015,77325,2022,engine_ignition,71
s12923191N,Hyundai Solaris,economy,petrol,2.42,2011,2503,2018,engine_overheat,4
X-6349190I,Kia Sportage,standart,petrol,5.34,2011,3012,2021,engine_ignition,59
e40587429i,Skoda Rapid,economy,petrol,3.64,2017,125757,2018,gear_stick,144
w-2010482q,VW Tiguan,economy,petrol,4.96,2014,57157,2019,engine_overheat,16
e-1764646J,VW Tiguan,economy,petrol,5.0,2017,122623,2019,gear_stick,28
X-2098906t,Smart Coupe,economy,petrol,5.36,2017,125562,2019,gear_stick,154
X-1655758N,Nissan Qashqai,standart,petrol,4.4,2011,8309,2021,electro_bug,26
V14486337I,Renault Kaptur,standart,petrol,5.08,2014,67796,2018,engine_fuel,9
V-1564308N,VW Polo,economy,petrol,4.04,2015,74913,2020,engine_check,28
j51305093b,Kia Rio X-line,economy,petrol,3.6,2014,60429,2020,another_bug,80
M-1781596c,Smart ForFour,economy,petrol,4.72,2015,72136,2017,engine_check,37
S20112369s,Smart Coupe,economy,petrol,2.82,2014,63536,2015,engine_ignition,65
B-3513567K,Mercedes-Benz E200,business,petrol,4.66,2013,48944,2020,engine_fuel,32
j21246192N,Smart ForFour,economy,petrol,4.38,2017,121239,2018,wheel_shake,125
h-1554287F,Audi A4,premium,petrol,4.3,2016,107793,2020,engine_check,264
A15262612g,Kia Rio,economy,petrol,3.88,2015,80234,2019,gear_stick,26
W-2514493U,Renault Sandero,standart,petrol,4.5,2014,60048,2020,another_bug,22
z-1337463D,VW Polo,economy,petrol,3.94,2015,92312,2016,engine_check,29
